unique_customer_identifier,datevalue,contract_status,contract_dd_cancels,dd_cancel_60_day,ooc_days,technology,speed,line_speed,sales_channel,crm_package_name,tenure_days
43c5c5f2592ca40f05fc2cb5732ba8522be99ca2b9d4bfc8268b2aa303b708cb,2023-06-01,02 In Contract,0,0,-308,FTTC,65,73.002,Migrated Customer,Fibre 65 (FTTC-OR),4753
8f676110ebcb784b3874a951104b7118bed193ef8e2c637aac8c565ac823abef,2022-12-01,02 In Contract,0,0,-315,FTTC,65,59.3645,Partners,Fibre 65 (FTTC-OR),232
8b7445923a168558fcbf59968581d6a185f73250b1246c35c63517cea481bcc1,2024-04-01,06 OOC,0,0,243,FTTC,35,28.675,Inbound,Fibre 35 (FTTC-OR),3574
43c5c5f2592ca40f05fc2cb5732ba8522be99ca2b9d4bfc8268b2aa303b708cb,2022-09-01,03 Soon to be OOC,0,0,-50,FTTC,65,74.0,Migrated Customer,Fibre 65 (FTTC-OR),4480
eca84e5bd4f4eb9a693f483ad98c24af59a61de9cab23fdc75bccd34c511407f,2024-03-01,02 In Contract,0,0,-189,FTTC,65,79.999,Online - Search,Fibre 65 (FTTC-OR),1499
f4d467c6ec8f49892a41fd3e0b5fae1e395603e5c5c2be7b25f081000a48b482,2023-03-01,06 OOC,0,0,3441,FTTC,35,34.2,Migrated Customer,Fibre 35 (FTTC-OR),4865
83cc2e032ef2ef9184621674d8120442c65b8b3c87f43cc85f94cf7cfcae397e,2023-03-01,03 Soon to be OOC,0,0,-37,FTTC,65,27.396,Unknown,Fibre 65 (FTTC-OR),4605
860b8b97a66b474c7fe9a761ab79e33131aa628e6d953cda2629957b1ebe5b37,2022-10-01,02 In Contract,0,0,-262,FTTC,65,39.999,Unknown,Fibre 65 (FTTC-OR),4097
65cac803e3a66e335d6a72614d8d35eec87893de171c370be475f23085f06f5e,2022-12-01,02 In Contract,0,0,-107,FTTC,35,27.396,Inbound,Fibre 35 (FTTC-OR),1211
a068f22c6b859a8a67c7d763845d23ebe74206212d41367402e3255acd74ac36,2023-06-01,06 OOC,0,0,1623,FTTC,35,11.087,Unknown,Fibre 35 (FTTC-OR),3459
eca84e5bd4f4eb9a693f483ad98c24af59a61de9cab23fdc75bccd34c511407f,2022-09-01,03 Soon to be OOC,0,0,-53,FTTC,65,79.999,Online - Search,Fibre 65 (FTTC-OR),952
84e598cdfb9f0b163158f461ff7d52e027b9a8a898707de036dffdaec647bbb2,2023-05-01,06 OOC,0,0,436,FTTC,40,39.997,Migrated Customer,Faster Fibre,5757
860b8b97a66b474c7fe9a761ab79e33131aa628e6d953cda2629957b1ebe5b37,2023-03-01,02 In Contract,0,0,-111,FTTC,65,34.999,Unknown,Fibre 65 (FTTC-OR),4248
065ef94f96807115ebe0aa89ab064cdc404e0734f161842190825b8d042a30ac,2023-08-01,02 In Contract,0,0,-452,FTTC,35,26.09328515625,Online - Affiliate,Fibre 35 (FTTC-OR),841
8b7445923a168558fcbf59968581d6a185f73250b1246c35c63517cea481bcc1,2022-11-01,02 In Contract,0,0,-274,FTTC,35,27.4,Inbound,Fibre 35 (FTTC-OR),3057
2f55b115e4d8a071a213d3fc49002528b2f92229c554aa603415547793b3e4bc,2023-05-01,06 OOC,0,0,270,FTTC,65,39.9992734375,Migrated Customer,Fibre 65 (FTTC-OR),5859
70ffb6de9a95ee691a6d33d0bbc15461b0110d2de0ed2b6f762623fcd28f4f86,2023-01-01,01 Early Contract,0,0,-701,GFAST,150,155.203828125,Online - Ambient,Fibre 150 (GFast-OR),2445
98890cd1dab71729707c03ed024528f8298fd368b3de09f9ed6b1e5e5b5aac95,2023-04-01,06 OOC,0,0,295,FTTC,65,0.0,Inbound,Fibre 65 (FTTC-OR),3660
98890cd1dab71729707c03ed024528f8298fd368b3de09f9ed6b1e5e5b5aac95,2024-05-01,06 OOC,0,0,691,FTTC,65,0.0,Inbound,Fibre 65 (FTTC-OR),4056
40eb4c21a3ec2c02572246f560410411a95488c6f701630bbc3e37b3cc2b6564,2023-03-01,02 In Contract,0,0,-201,FTTC,65,79.992,Unknown,Fibre 65 (FTTC-OR),4373
2f55b115e4d8a071a213d3fc49002528b2f92229c554aa603415547793b3e4bc,2023-02-01,06 OOC,0,0,181,FTTC,65,39.381,Migrated Customer,Fibre 65 (FTTC-OR),5770
eb89d4d3324cf1653509e450a3da9f8a9cfbe2b376ad5c7f40857c86e5c4c2e7,2024-04-01,05 Newly OOC,0,0,32,FTTC,65,48.999,Online - Search,Fibre 65 (FTTC-OR),578
d34f586fd9e7d0c9163447865fe3d151340d92694d870602c8954a2c1dfb8a24,2023-01-01,02 In Contract,0,0,-96,FTTC,65,79.999,Online - Search,Fibre 65 (FTTC-OR),633
83cc2e032ef2ef9184621674d8120442c65b8b3c87f43cc85f94cf7cfcae397e,2024-03-01,02 In Contract,0,0,-207,FTTC,65,27.399,Unknown,Fibre 65 (FTTC-OR),4971
eca84e5bd4f4eb9a693f483ad98c24af59a61de9cab23fdc75bccd34c511407f,2024-08-01,03 Soon to be OOC,0,0,-36,FTTC,65,64.6274453125,Online - Search,Fibre 65 (FTTC-OR),1652
78595457c0e13f4b46fab7892ee8c7270726b70d4b0b03413be5df9b4f6bc789,2023-11-01,06 OOC,0,0,636,FTTC,40,39.997,Partners,Faster Fibre,1184
84e598cdfb9f0b163158f461ff7d52e027b9a8a898707de036dffdaec647bbb2,2022-10-01,06 OOC,0,0,224,FTTC,40,39.997,Migrated Customer,Faster Fibre,5545
40eb4c21a3ec2c02572246f560410411a95488c6f701630bbc3e37b3cc2b6564,2024-04-01,06 OOC,0,0,196,FTTC,65,79.998,Unknown,Fibre 65 (FTTC-OR),4770
fe06ba4e6270757c21ab21aa0770d77d60ffc371df42b8c00ac37da159747194,2023-08-01,06 OOC,0,0,146,FTTC,35,38.22285546875,Retail,Fibre 35 (FTTC-OR),2356
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2024-02-01,06 OOC,0,0,440,GFAST,150,159.917328125,Online - Affiliate,Fibre 150 (GFast-OR),1296
f4d467c6ec8f49892a41fd3e0b5fae1e395603e5c5c2be7b25f081000a48b482,2023-02-01,06 OOC,0,0,3413,FTTC,35,33.992,Migrated Customer,Fibre 35 (FTTC-OR),4837
2f55b115e4d8a071a213d3fc49002528b2f92229c554aa603415547793b3e4bc,2023-04-01,06 OOC,0,0,240,FTTC,65,39.84719921875,Migrated Customer,Fibre 65 (FTTC-OR),5829
f4d467c6ec8f49892a41fd3e0b5fae1e395603e5c5c2be7b25f081000a48b482,2022-10-01,06 OOC,0,0,3290,FTTC,35,36.096,Migrated Customer,Fibre 35 (FTTC-OR),4714
c96d030d735d324dc4e422a0045b6c8e7821f385e558e5d70228c3430b946f1c,2022-11-01,02 In Contract,0,0,-215,FTTC,35,40.0,Retail,Fibre 35 (FTTC-OR),2045
40eb4c21a3ec2c02572246f560410411a95488c6f701630bbc3e37b3cc2b6564,2022-10-01,02 In Contract,0,0,-352,FTTC,65,79.992,Unknown,Fibre 65 (FTTC-OR),4222
e1e81a5cc9d06bed409119e9ecef243c56315d5271a97ce36fc22149d37a0acf,2022-11-01,06 OOC,0,0,488,FTTC,40,39.99828515625,Unknown,Faster Fibre,1034
4b05b4c9a1e78ce07098dbd2547c2557cb64805b76ca321954171fd1fced6c2e,2022-10-01,03 Soon to be OOC,0,0,-43,FTTC,65,41.99422265625,Retail,Fibre 65 (FTTC-OR),1390
1f91cd418d6d9f4afb9958632b7d2327ab009b2817656a79edc72f080997eb03,2023-07-01,02 In Contract,0,0,-111,FTTC,65,79.978,Partners,Fibre 65 (FTTC-OR),436
98890cd1dab71729707c03ed024528f8298fd368b3de09f9ed6b1e5e5b5aac95,2024-08-01,06 OOC,0,0,783,FTTC,65,0.0,Inbound,Fibre 65 (FTTC-OR),4148
eca84e5bd4f4eb9a693f483ad98c24af59a61de9cab23fdc75bccd34c511407f,2023-02-01,02 In Contract,0,0,-583,FTTC,65,79.999,Online - Search,Fibre 65 (FTTC-OR),1105
5b19356380bf12894575ae0957c53370c235a7e524c28766875f00620e8f9cba,2023-07-01,06 OOC,0,0,894,FTTC,40,34.992,Migrated Customer,Faster Fibre,5938
f4d467c6ec8f49892a41fd3e0b5fae1e395603e5c5c2be7b25f081000a48b482,2023-06-01,06 OOC,0,0,3533,FTTC,35,32.104,Migrated Customer,Fibre 35 (FTTC-OR),4957
83cc2e032ef2ef9184621674d8120442c65b8b3c87f43cc85f94cf7cfcae397e,2023-12-01,02 In Contract,0,0,-298,FTTC,65,27.396,Unknown,Fibre 65 (FTTC-OR),4880
a068f22c6b859a8a67c7d763845d23ebe74206212d41367402e3255acd74ac36,2024-09-01,06 OOC,0,0,2081,FTTC,35,21.365,Unknown,Fibre 35 (FTTC-OR),3917
1f91cd418d6d9f4afb9958632b7d2327ab009b2817656a79edc72f080997eb03,2022-12-01,02 In Contract,0,0,-323,FTTC,65,79.998,Partners,Fibre 65 (FTTC-OR),224
6472a9da95a49abb30c83a833d4facbebbcd6657aa11d443d8fa3cd0365b5739,2023-05-01,02 In Contract,0,0,-497,FTTC,35,34.99563671875,Online - Affiliate,Fibre 35 (FTTC-OR),952
40eb4c21a3ec2c02572246f560410411a95488c6f701630bbc3e37b3cc2b6564,2023-06-01,02 In Contract,0,0,-109,FTTC,65,79.992,Unknown,Fibre 65 (FTTC-OR),4465
70ffb6de9a95ee691a6d33d0bbc15461b0110d2de0ed2b6f762623fcd28f4f86,2023-05-01,02 In Contract,0,0,-581,GFAST,150,159.961453125,Online - Ambient,Fibre 150 (GFast-OR),2565
2f55b115e4d8a071a213d3fc49002528b2f92229c554aa603415547793b3e4bc,2023-01-01,06 OOC,0,0,150,FTTC,65,29.996,Migrated Customer,Fibre 65 (FTTC-OR),5739
413181d0680c5b6ff1a1e00196dc8f24ffec47714f0b55e6395bd234bd8d14aa,2024-06-01,03 Soon to be OOC,0,0,-40,FTTC,65,73.040203125,Online - Affiliate,Fibre 65 (FTTC-OR),1037
4b05b4c9a1e78ce07098dbd2547c2557cb64805b76ca321954171fd1fced6c2e,2022-08-01,02 In Contract,0,0,-104,FTTC,65,42.619,Retail,Fibre 65 (FTTC-OR),1329
6472a9da95a49abb30c83a833d4facbebbcd6657aa11d443d8fa3cd0365b5739,2024-02-01,02 In Contract,0,0,-221,FTTC,35,32.398,Online - Affiliate,Fibre 35 (FTTC-OR),1228
c509aad6caea2efa86075c5b8c4888d77ca0f6fcd30f94a375684d654a3adce4,2024-07-01,02 In Contract,0,0,-412,MPF,18,0.0,Migrated Customer,Fast Broadband,6320
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2022-09-01,03 Soon to be OOC,0,0,-78,GFAST,150,159.850109375,Online - Affiliate,Fibre 150 (GFast-OR),778
eca84e5bd4f4eb9a693f483ad98c24af59a61de9cab23fdc75bccd34c511407f,2023-01-01,02 In Contract,0,0,-614,FTTC,65,79.999,Online - Search,Fibre 65 (FTTC-OR),1074
eca84e5bd4f4eb9a693f483ad98c24af59a61de9cab23fdc75bccd34c511407f,2022-12-01,01 Early Contract,0,0,-645,FTTC,65,79.999,Online - Search,Fibre 65 (FTTC-OR),1043
2f55b115e4d8a071a213d3fc49002528b2f92229c554aa603415547793b3e4bc,2024-06-01,02 In Contract,0,0,-434,FTTC,65,59.999,Migrated Customer,Fibre 65 (FTTC-OR),6256
0f8f757ae2c733fb28a0fd99e3b762125810c0ce3b8e7f416708513b353741fe,2024-06-01,06 OOC,0,0,1474,FTTC,40,39.999,Migrated Customer,Faster Fibre,6331
2f55b115e4d8a071a213d3fc49002528b2f92229c554aa603415547793b3e4bc,2023-11-01,01 Early Contract,0,0,-647,FTTC,65,48.99875,Migrated Customer,Fibre 65 (FTTC-OR),6043
860b8b97a66b474c7fe9a761ab79e33131aa628e6d953cda2629957b1ebe5b37,2023-04-01,03 Soon to be OOC,0,0,-80,FTTC,65,34.999,Unknown,Fibre 65 (FTTC-OR),4279
fe06ba4e6270757c21ab21aa0770d77d60ffc371df42b8c00ac37da159747194,2024-07-01,06 OOC,0,0,481,FTTC,35,39.806,Retail,Fibre 35 (FTTC-OR),2691
413181d0680c5b6ff1a1e00196dc8f24ffec47714f0b55e6395bd234bd8d14aa,2023-12-01,02 In Contract,0,0,-223,FTTC,65,72.683,Online - Affiliate,Fibre 65 (FTTC-OR),854
1f91cd418d6d9f4afb9958632b7d2327ab009b2817656a79edc72f080997eb03,2022-11-01,02 In Contract,0,0,-353,FTTC,65,79.998,Partners,Fibre 65 (FTTC-OR),194
8970fd42d2595dc063a823e416e5bb795a555bb6e31d72d8fd53b8af2e2405c5,2023-05-01,02 In Contract,0,0,-134,FTTC,65,79.99990625,Webchat,Fibre 65 (FTTC-OR),230
75b1217140bb8ddc6bb3458315e10f58dcb4e7841517bb32b8bca149a1b832a6,2022-08-01,06 OOC,0,0,235,GFAST,150,143.191828125,Online - Affiliate,Fibre 150 (GFast-OR),782
65cac803e3a66e335d6a72614d8d35eec87893de171c370be475f23085f06f5e,2024-06-01,02 In Contract,0,0,-122,GFAST,150,159.85709375,Inbound,Fibre 150 (GFast-OR),1759
78595457c0e13f4b46fab7892ee8c7270726b70d4b0b03413be5df9b4f6bc789,2023-09-01,06 OOC,0,0,575,FTTC,40,39.997,Partners,Faster Fibre,1123
df8ec98f954cca4bd90fdfe8944a4b086c3cb3d31f6f29b8b08501c4c29a334e,2022-12-01,06 OOC,0,0,172,FTTC,35,0.0,Online - Affiliate,Fibre 35 (FTTC-OR),1273
2f55b115e4d8a071a213d3fc49002528b2f92229c554aa603415547793b3e4bc,2024-03-01,02 In Contract,0,0,-526,FTTC,65,59.999,Migrated Customer,Fibre 65 (FTTC-OR),6164
5b19356380bf12894575ae0957c53370c235a7e524c28766875f00620e8f9cba,2024-02-01,06 OOC,0,0,1109,FTTC,40,35.0,Migrated Customer,Faster Fibre,6153
2f55b115e4d8a071a213d3fc49002528b2f92229c554aa603415547793b3e4bc,2023-08-01,06 OOC,0,0,362,FTTC,65,54.999,Migrated Customer,Fibre 65 (FTTC-OR),5951
df8ec98f954cca4bd90fdfe8944a4b086c3cb3d31f6f29b8b08501c4c29a334e,2023-06-01,06 OOC,0,0,354,FTTC,35,0.0,Online - Affiliate,Fibre 35 (FTTC-OR),1455
e1e81a5cc9d06bed409119e9ecef243c56315d5271a97ce36fc22149d37a0acf,2024-02-01,06 OOC,0,0,945,FTTC,40,39.997,Unknown,Faster Fibre,1491
e1e81a5cc9d06bed409119e9ecef243c56315d5271a97ce36fc22149d37a0acf,2022-12-01,06 OOC,0,0,518,FTTC,40,39.996,Unknown,Faster Fibre,1064
f4d467c6ec8f49892a41fd3e0b5fae1e395603e5c5c2be7b25f081000a48b482,2024-03-01,06 OOC,0,0,3807,FTTC,35,39.999,Migrated Customer,Fibre 35 (FTTC-OR),5231
6472a9da95a49abb30c83a833d4facbebbcd6657aa11d443d8fa3cd0365b5739,2023-12-01,02 In Contract,0,0,-283,FTTC,35,34.999,Online - Affiliate,Fibre 35 (FTTC-OR),1166
836edb40f715fc636480bc0648dfb85d05eb24848c8170a41df24d3270537b8a,2023-08-01,02 In Contract,0,0,-576,FTTC,65,79.999,Migrated Customer,Fibre 65 (FTTC-OR),5613
65cac803e3a66e335d6a72614d8d35eec87893de171c370be475f23085f06f5e,2023-12-01,02 In Contract,0,0,-305,GFAST,150,159.698203125,Inbound,Fibre 150 (GFast-OR),1576
eb89d4d3324cf1653509e450a3da9f8a9cfbe2b376ad5c7f40857c86e5c4c2e7,2023-04-01,02 In Contract,0,0,-334,FTTC,65,32.164,Online - Search,Fibre 65 (FTTC-OR),212
1f91cd418d6d9f4afb9958632b7d2327ab009b2817656a79edc72f080997eb03,2023-02-01,02 In Contract,0,0,-261,FTTC,65,79.998,Partners,Fibre 65 (FTTC-OR),286
b8f4fb33be9fe204b9de079931dc398e3ba6af441d556ca950e28ed672f5708d,2023-02-01,05 Newly OOC,0,0,48,FTTC,35,39.999,Retail,Fibre 35 (FTTC-OR),2415
860b8b97a66b474c7fe9a761ab79e33131aa628e6d953cda2629957b1ebe5b37,2024-06-01,02 In Contract,0,0,-567,FTTC,65,39.999,Unknown,Fibre 65 (FTTC-OR),4706
065ef94f96807115ebe0aa89ab064cdc404e0734f161842190825b8d042a30ac,2023-05-01,02 In Contract,0,0,-544,FTTC,35,33.5247265625,Online - Affiliate,Fibre 35 (FTTC-OR),749
e1e81a5cc9d06bed409119e9ecef243c56315d5271a97ce36fc22149d37a0acf,2022-08-01,06 OOC,0,0,396,FTTC,40,40.0,Unknown,Faster Fibre,942
78595457c0e13f4b46fab7892ee8c7270726b70d4b0b03413be5df9b4f6bc789,2023-05-01,06 OOC,0,0,452,FTTC,40,39.997,Partners,Faster Fibre,1000
c96d030d735d324dc4e422a0045b6c8e7821f385e558e5d70228c3430b946f1c,2024-02-01,02 In Contract,0,0,-452,FTTC,35,0.0,Retail,Fibre 35 (FTTC-OR),2502
413181d0680c5b6ff1a1e00196dc8f24ffec47714f0b55e6395bd234bd8d14aa,2024-01-01,02 In Contract,0,0,-192,FTTC,65,68.646,Online - Affiliate,Fibre 65 (FTTC-OR),885
836edb40f715fc636480bc0648dfb85d05eb24848c8170a41df24d3270537b8a,2024-03-01,02 In Contract,0,0,-363,FTTC,65,79.999,Migrated Customer,Fibre 65 (FTTC-OR),5826
065ef94f96807115ebe0aa89ab064cdc404e0734f161842190825b8d042a30ac,2024-03-01,02 In Contract,0,0,-239,FTTC,35,39.841625,Online - Affiliate,Fibre 35 (FTTC-OR),1054
c509aad6caea2efa86075c5b8c4888d77ca0f6fcd30f94a375684d654a3adce4,2022-08-01,05 Newly OOC,0,0,18,MPF,18,0.0,Migrated Customer,Fast Broadband,5620
98890cd1dab71729707c03ed024528f8298fd368b3de09f9ed6b1e5e5b5aac95,2023-07-01,06 OOC,0,0,386,FTTC,65,0.0,Inbound,Fibre 65 (FTTC-OR),3751
2f55b115e4d8a071a213d3fc49002528b2f92229c554aa603415547793b3e4bc,2023-03-01,06 OOC,0,0,209,FTTC,65,43.996,Migrated Customer,Fibre 65 (FTTC-OR),5798
f4c7dda5d44935343074ed8b127608a13bcef4144452fa622ce2d46463c6da7e,2023-01-01,05 Newly OOC,0,0,44,GFAST,150,159.931421875,Online - Affiliate,Fibre 150 (GFast-OR),900
62f689100485d8d4738734be2e60b4051b7036dd3d1f20aa6c77859353109a21,2022-10-01,03 Soon to be OOC,1,0,-57,GFAST,150,159.92671875,Online - Search,Fibre 150 (GFast-OR),491
43c5c5f2592ca40f05fc2cb5732ba8522be99ca2b9d4bfc8268b2aa303b708cb,2023-09-01,02 In Contract,0,0,-216,FTTC,65,70.234,Migrated Customer,Fibre 65 (FTTC-OR),4845
8f676110ebcb784b3874a951104b7118bed193ef8e2c637aac8c565ac823abef,2023-06-01,02 In Contract,0,0,-133,FTTC,65,54.91333203125,Partners,Fibre 65 (FTTC-OR),414
70ffb6de9a95ee691a6d33d0bbc15461b0110d2de0ed2b6f762623fcd28f4f86,2023-02-01,01 Early Contract,0,0,-670,GFAST,150,160.056,Online - Ambient,Fibre 150 (GFast-OR),2476
78595457c0e13f4b46fab7892ee8c7270726b70d4b0b03413be5df9b4f6bc789,2024-07-01,06 OOC,0,0,879,FTTC,40,39.997,Partners,Faster Fibre,1427
df8ec98f954cca4bd90fdfe8944a4b086c3cb3d31f6f29b8b08501c4c29a334e,2023-11-01,06 OOC,0,0,507,FTTC,35,0.0,Online - Affiliate,Fibre 35 (FTTC-OR),1608
ca0287834bcfb91017d8a43edaed26498daa4ca061bf29d897073e3eb751e171,2024-01-01,02 In Contract,0,0,-574,FTTC,65,64.657,Online - Search,Fibre 65 (FTTC-OR),1188
ca0287834bcfb91017d8a43edaed26498daa4ca061bf29d897073e3eb751e171,2023-03-01,02 In Contract,0,0,-97,FTTC,65,57.283,Online - Search,Fibre 65 (FTTC-OR),882
43c5c5f2592ca40f05fc2cb5732ba8522be99ca2b9d4bfc8268b2aa303b708cb,2024-07-01,05 Newly OOC,0,0,88,FTTC,65,79.998,Migrated Customer,Fibre 65 (FTTC-OR),5149
a068f22c6b859a8a67c7d763845d23ebe74206212d41367402e3255acd74ac36,2023-05-01,06 OOC,0,0,1592,FTTC,35,12.2449091796875,Unknown,Fibre 35 (FTTC-OR),3428
c0d55e7207c5bb2dd46f229e97401372073249d8db6bb6c1d2e54092adad77a9,2023-02-01,02 In Contract,0,0,-232,FTTC,65,79.998,Partners,Fibre 65 (FTTC-OR),858
8b7445923a168558fcbf59968581d6a185f73250b1246c35c63517cea481bcc1,2023-09-01,05 Newly OOC,0,0,30,FTTC,35,21.59580078125,Inbound,Fibre 35 (FTTC-OR),3361
98890cd1dab71729707c03ed024528f8298fd368b3de09f9ed6b1e5e5b5aac95,2024-04-01,06 OOC,0,0,661,FTTC,65,0.0,Inbound,Fibre 65 (FTTC-OR),4026
c96d030d735d324dc4e422a0045b6c8e7821f385e558e5d70228c3430b946f1c,2023-10-01,02 In Contract,0,0,-575,FTTC,35,0.0,Retail,Fibre 35 (FTTC-OR),2379
836edb40f715fc636480bc0648dfb85d05eb24848c8170a41df24d3270537b8a,2023-04-01,01 Early Contract,0,0,-698,FTTC,65,79.999,Migrated Customer,Fibre 65 (FTTC-OR),5491
836edb40f715fc636480bc0648dfb85d05eb24848c8170a41df24d3270537b8a,2024-04-01,02 In Contract,0,0,-332,FTTC,65,79.999,Migrated Customer,Fibre 65 (FTTC-OR),5857
0f8f757ae2c733fb28a0fd99e3b762125810c0ce3b8e7f416708513b353741fe,2023-10-01,06 OOC,0,0,1230,FTTC,40,39.999,Migrated Customer,Faster Fibre,6087
8f676110ebcb784b3874a951104b7118bed193ef8e2c637aac8c565ac823abef,2023-08-01,03 Soon to be OOC,0,0,-72,FTTC,65,51.91414453125,Partners,Fibre 65 (FTTC-OR),475
065ef94f96807115ebe0aa89ab064cdc404e0734f161842190825b8d042a30ac,2024-06-01,02 In Contract,0,0,-147,FTTC,35,38.523,Online - Affiliate,Fibre 35 (FTTC-OR),1146
8b7445923a168558fcbf59968581d6a185f73250b1246c35c63517cea481bcc1,2023-04-01,02 In Contract,0,0,-123,FTTC,35,30.0,Inbound,Fibre 35 (FTTC-OR),3208
83cc2e032ef2ef9184621674d8120442c65b8b3c87f43cc85f94cf7cfcae397e,2023-10-01,02 In Contract,0,0,-359,FTTC,65,27.396,Unknown,Fibre 65 (FTTC-OR),4819
095d5f0adc982fee764c35bb8f6752af4d432296c3a504fe159e7221758c9a93,2022-11-01,01 Early Contract,0,0,-478,FTTC,35,39.999,Online - Search,Fibre 35 (FTTC-OR),70
70ffb6de9a95ee691a6d33d0bbc15461b0110d2de0ed2b6f762623fcd28f4f86,2022-08-01,02 In Contract,0,0,-109,FTTC,65,79.649,Online - Ambient,Fibre 65 (FTTC-OR),2292
413181d0680c5b6ff1a1e00196dc8f24ffec47714f0b55e6395bd234bd8d14aa,2023-09-01,02 In Contract,0,0,-314,FTTC,65,66.595203125,Online - Affiliate,Fibre 65 (FTTC-OR),763
1f91cd418d6d9f4afb9958632b7d2327ab009b2817656a79edc72f080997eb03,2023-01-01,02 In Contract,0,0,-292,FTTC,65,79.998,Partners,Fibre 65 (FTTC-OR),255
836edb40f715fc636480bc0648dfb85d05eb24848c8170a41df24d3270537b8a,2024-06-01,02 In Contract,0,0,-271,FTTC,65,79.999,Migrated Customer,Fibre 65 (FTTC-OR),5918
836edb40f715fc636480bc0648dfb85d05eb24848c8170a41df24d3270537b8a,2022-11-01,02 In Contract,0,0,-331,FTTC,65,79.999,Migrated Customer,Fibre 65 (FTTC-OR),5340
d34f586fd9e7d0c9163447865fe3d151340d92694d870602c8954a2c1dfb8a24,2023-02-01,03 Soon to be OOC,0,0,-65,FTTC,65,79.999,Online - Search,Fibre 65 (FTTC-OR),664
8b7445923a168558fcbf59968581d6a185f73250b1246c35c63517cea481bcc1,2023-12-01,06 OOC,0,0,121,FTTC,35,28.092900390625,Inbound,Fibre 35 (FTTC-OR),3452
b8f4fb33be9fe204b9de079931dc398e3ba6af441d556ca950e28ed672f5708d,2022-11-01,03 Soon to be OOC,0,0,-44,FTTC,35,40.0,Retail,Fibre 35 (FTTC-OR),2323
8970fd42d2595dc063a823e416e5bb795a555bb6e31d72d8fd53b8af2e2405c5,2023-03-01,02 In Contract,0,0,-195,FTTC,65,77.876,Webchat,Fibre 65 (FTTC-OR),169
413181d0680c5b6ff1a1e00196dc8f24ffec47714f0b55e6395bd234bd8d14aa,2022-09-01,02 In Contract,0,0,-150,FTTC,65,68.891,Online - Affiliate,Fibre 65 (FTTC-OR),398
4d994624c7349bd4d9fb2016cb35ac14d50ee8595fb73dc7d7400f2fd5714f9e,2022-11-01,06 OOC,0,0,995,FTTC,40,31.665666015625,Migrated Customer,Faster Fibre,5381
db6306555807649ba084ad7191708c64382856ac4cd364f379530436757cab25,2022-12-01,06 OOC,0,0,412,FTTC,40,39.99683203125,Online - Search,Faster Fibre,959
c0d55e7207c5bb2dd46f229e97401372073249d8db6bb6c1d2e54092adad77a9,2022-10-01,02 In Contract,0,0,-355,FTTC,65,79.997,Partners,Fibre 65 (FTTC-OR),735
70ffb6de9a95ee691a6d33d0bbc15461b0110d2de0ed2b6f762623fcd28f4f86,2022-12-01,05 Newly OOC,0,0,13,FTTC,65,79.649,Online - Ambient,Fibre 65 (FTTC-OR),2414
70ffb6de9a95ee691a6d33d0bbc15461b0110d2de0ed2b6f762623fcd28f4f86,2022-09-01,03 Soon to be OOC,0,0,-78,FTTC,65,79.649,Online - Ambient,Fibre 65 (FTTC-OR),2323
065ef94f96807115ebe0aa89ab064cdc404e0734f161842190825b8d042a30ac,2022-08-01,03 Soon to be OOC,0,0,-71,FTTC,35,28.273666015625,Online - Affiliate,Fibre 35 (FTTC-OR),476
70ffb6de9a95ee691a6d33d0bbc15461b0110d2de0ed2b6f762623fcd28f4f86,2023-06-01,02 In Contract,0,0,-550,GFAST,150,160.03421875,Online - Ambient,Fibre 150 (GFast-OR),2596
e1e81a5cc9d06bed409119e9ecef243c56315d5271a97ce36fc22149d37a0acf,2023-05-01,06 OOC,0,0,669,FTTC,40,39.99963671875,Unknown,Faster Fibre,1215
6472a9da95a49abb30c83a833d4facbebbcd6657aa11d443d8fa3cd0365b5739,2023-09-01,02 In Contract,0,0,-374,FTTC,35,34.99819921875,Online - Affiliate,Fibre 35 (FTTC-OR),1075
eca84e5bd4f4eb9a693f483ad98c24af59a61de9cab23fdc75bccd34c511407f,2023-03-01,02 In Contract,0,0,-555,FTTC,65,79.999,Online - Search,Fibre 65 (FTTC-OR),1133
fe06ba4e6270757c21ab21aa0770d77d60ffc371df42b8c00ac37da159747194,2023-02-01,03 Soon to be OOC,0,0,-35,FTTC,35,39.806,Retail,Fibre 35 (FTTC-OR),2175
70ffb6de9a95ee691a6d33d0bbc15461b0110d2de0ed2b6f762623fcd28f4f86,2024-09-01,02 In Contract,0,0,-92,GFAST,150,159.972546875,Online - Ambient,Fibre 150 (GFast-OR),3054
0f8f757ae2c733fb28a0fd99e3b762125810c0ce3b8e7f416708513b353741fe,2023-12-01,06 OOC,0,0,1291,FTTC,40,39.999,Migrated Customer,Faster Fibre,6148
db6306555807649ba084ad7191708c64382856ac4cd364f379530436757cab25,2022-11-01,06 OOC,0,0,382,FTTC,40,39.93985546875,Online - Search,Faster Fibre,929
f4d467c6ec8f49892a41fd3e0b5fae1e395603e5c5c2be7b25f081000a48b482,2022-11-01,06 OOC,0,0,3321,FTTC,35,30.06,Migrated Customer,Fibre 35 (FTTC-OR),4745
